latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.2593044,1.7147923,0.38270107,0.0,2.7001982,3.3794315,1.9564186,5.084685,0.0,2.951165,3.327449,1.8172041,3.6769273,0.0,0.0,1.7744519,4.5934196,3.4228687,2.189173,2.9406455,1.2581253,1.0620623
2.504919,2.6335585,1.1252667,0.0,1.4128326,1.0091413,2.3543756,4.6042366,0.0,2.0665238,1.8906815,1.4650677,1.2509496,0.0,0.0,1.8399862,2.8980732,4.142339,3.2409372,3.724407,2.115713,2.5056508
1.7735435,2.4138606,1.2510443,0.0,1.1564081,2.8555002,1.2809237,3.0628533,0.0,2.5957603,2.2201807,1.9729701,2.0716383,0.0,0.0,2.405178,3.4219017,4.257623,2.1951373,1.5964327,0.6901151,0.6449742
5.3597493,3.6653671,1.2467309,0.0,1.9341317,1.4148772,1.6723131,3.3129864,0.0,1.8412137,2.2960658,0.9751836,0.81762946,0.0,0.0,3.9802604,1.5089822,4.685318,2.3565452,3.7692661,0.5151027,0.46039099
2.094732,2.687466,1.1989115,0.0,3.0113335,0.7998399,1.9078897,1.6506791,0.0,1.2489272,1.5688113,0.7824593,0.97406596,0.0,0.0,2.8807373,1.7667025,2.2640953,2.2211158,1.6257571,-0.18441585,-0.60888296
2.6736314,3.493309,1.7376215,0.0,2.1513505,0.8953874,2.036836,2.637789,0.0,0.62390536,2.8234432,0.6724939,1.0389589,0.0,0.0,3.944451,2.9006443,3.5066314,2.6919396,3.7134786,1.8454534,1.5315969
2.7259908,3.2941103,0.85044235,0.0,1.1210485,3.6608987,3.4477987,2.4228957,0.0,2.8659513,2.460009,2.388085,2.5384846,0.0,0.0,3.3842547,1.328136,3.0627608,3.7866251,2.8900404,-1.2685701,-1.0785003
2.9722466,2.6804965,1.400322,0.0,0.92392,1.5678169,4.0171947,3.2184978,0.0,3.1359317,2.7408607,2.4331477,2.519557,0.0,0.0,1.5246553,1.7332745,2.7207527,3.4885838,3.8876133,-0.65513146,-0.7655335
4.053624,3.3326406,0.67531586,0.0,2.2717955,1.9431158,2.5444286,3.503252,0.0,1.6715465,1.9619721,2.2467906,0.70353067,0.0,0.0,2.9906273,1.8647726,3.0679889,3.561633,1.3709679,-0.97110033,-0.99400175
3.4813771,3.3841321,1.2669691,0.0,1.4788156,1.1341416,2.4830341,1.5534742,0.0,1.2078421,1.8300267,1.8957915,0.38411364,0.0,0.0,2.462669,2.3249671,3.834815,1.3155471,3.2334146,1.075076,0.94595987
