latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.3837144,0.15013157,-0.70633495,-0.12969106,0.79432416,0.9292242,1.9740878,0.19024663,-1.825297,-0.6313976,-0.891829,-0.97804886,-1.8277369,-0.7834147,0.2885356,-1.088943,-1.1320026,0.33136564,-0.64694816,-0.26910132,0.041976659,-0.049044944
0.19506952,-0.15518814,-1.5730257,1.1165247,0.12287408,1.2805945,3.171285,1.0713984,-1.5932183,-0.9266861,-0.9423342,-0.8308918,-1.2661526,-2.5715146,0.6593308,0.04331335,-1.2262435,-0.40640986,-0.28128853,0.13120237,1.788174668,1.37643476
0.905201,0.6338604,-2.2419488,0.85095346,1.310702,1.7598829,3.6154032,0.40982088,-3.0328362,-0.4673249,-0.23541799,-0.1852095,-2.0025873,-2.1427042,0.27854034,-0.53219277,-0.7193901,0.9907767,-1.4414278,-0.0232604,-0.37203424,-0.715481399
2.2454805,0.42196277,-0.46761176,-0.43664622,0.99420667,2.0481536,2.0238225,-1.1542664,-0.97799337,-1.2455573,-1.6914117,-1.0525626,-2.0226068,-0.03234797,0.99796975,-0.06292377,-0.3409732,0.13995598,-1.5428095,-1.693642,-0.448476493,-0.217239671
1.022882,-0.4441311,-1.421351,-0.22485402,1.4559405,2.718699,3.2718713,-0.38340384,-0.7758846,-0.239236,-1.6215307,-0.3978219,-1.3470237,-1.3840554,0.76722753,0.23409571,-1.5187714,0.017508825,-2.1438437,-0.6054658,0.407054737,1.054984353
1.0883313,0.669164,-0.90071666,-0.0001322478,1.7779144,2.4082923,1.4272072,-0.72792786,-1.0188372,-0.66743684,-1.8408113,-0.44996572,-1.6180439,-0.6190518,1.0624927,0.46419284,-0.69644463,0.34077206,-1.8079362,-1.6293907,-0.437231793,-0.260110985
0.37455857,0.47763568,-1.7584387,0.92298555,1.9168398,2.1415029,1.8576671,0.08065015,-2.287935,-1.4800149,-1.7648605,0.23765571,-2.485391,-1.9578757,0.5179826,-0.8266852,-1.2460744,0.62875986,-1.0286186,-0.8469246,1.656253577,1.326328025
1.8545367,-0.3057675,-0.4944242,-0.68451464,0.11931841,2.1612415,3.4183226,-0.4325674,-0.1531468,-1.3274862,-2.0886924,-2.114142,-1.6286075,-0.6640984,1.0421914,0.5578379,-1.0763688,-1.0190685,-1.4281695,-1.2891054,0.650414386,1.126303974
0.9496149,0.7307424,-0.7032455,-0.43990275,1.7283112,2.4477012,1.3490337,0.03093565,-0.51824653,-0.85772544,-2.6558836,-1.326215,-1.8138291,-0.040012084,1.5791235,-0.36035725,-1.9961584,-0.36323208,-1.1256317,-1.1183544,-0.373985807,0.739345284
0.6333285,-0.40757585,-0.90456355,0.6566864,0.64039767,1.6517671,2.4673243,1.1304996,-1.2801673,0.5079635,-1.9478045,-0.9151593,-0.7520244,-2.1554272,1.4206083,0.078630745,-2.6065903,-0.54059774,-0.42059597,-0.17775056,0.767643882,0.718861061
0.7323772,0.4467102,-1.800621,0.66583055,1.9959171,2.022769,2.849884,0.43524784,-2.8226776,0.72027093,-0.91585696,0.32660007,-1.4192395,-1.9554923,0.6450199,-0.47023153,-1.7430294,0.98337996,-1.6396253,-0.23089752,-0.371548619,-0.523933109
1.9527696,0.29224512,-0.91575193,0.42422712,0.9948486,1.2733384,1.9088181,-0.43639562,-2.4784276,-0.626696,-0.8834699,-0.28688687,-1.9542276,-1.2455071,0.34188622,-0.6718299,-0.4396022,0.98290694,-0.97157645,-0.8981267,-0.561210284,-0.748341012
2.068205,0.974866,-0.31992176,-0.46903935,-0.15316276,1.5541011,2.9410496,-0.06410684,-1.1311032,-0.5926581,-0.8705176,-2.6251955,-1.259393,-0.40501338,1.2364458,1.0713909,-0.10431439,-0.5069659,-1.4114058,-1.3803431,-1.233756089,-1.069195117
1.8165549,-0.18140356,-0.3659965,0.006896287,-0.3192407,2.1427941,2.8206425,0.36026827,-0.12215392,-1.197835,-2.9966123,-2.155158,-1.341043,-0.98636687,1.8655305,0.27732766,-1.9238908,-1.466175,-0.29742715,-0.98850167,0.811800312,1.605906471
